Time	X1	Y1	Z1	X2	Y2	Z2	X3	Y3	Z3
9.78	13.0137	8.63853	0	-55.127	31.253	0	57.8908	-22.1739	0	
9.79	13.0271	8.64662	0	-55.186	31.2847	0	57.9505	-22.198	0	
9.8	13.0405	8.65472	0	-55.2449	31.3163	0	58.0102	-22.2222	0	
9.81	13.054	8.66282	0	-55.3038	31.348	0	58.07	-22.2463	0	
9.82	13.0674	8.67092	0	-55.3627	31.3797	0	58.1297	-22.2704	0	
9.83	13.0809	8.67902	0	-55.4216	31.4113	0	58.1894	-22.2946	0	
9.84	13.0943	8.68711	0	-55.4805	31.443	0	58.2491	-22.3187	0	
9.85	13.1078	8.69521	0	-55.5395	31.4747	0	58.3089	-22.3429	0	
9.86	13.1212	8.70331	0	-55.5984	31.5063	0	58.3686	-22.367	0	
9.87	13.1346	8.71141	0	-55.6573	31.538	0	58.4283	-22.3911	0	
9.88	13.1481	8.71951	0	-55.7162	31.5697	0	58.488	-22.4153	0	
9.89	13.1615	8.7276	0	-55.7751	31.6013	0	58.5478	-22.4394	0	
9.9	13.175	8.7357	0	-55.8341	31.633	0	58.6075	-22.4636	0	
9.91	13.1884	8.7438	0	-55.893	31.6647	0	58.6672	-22.4877	0	
9.92	13.2019	8.7519	0	-55.9519	31.6964	0	58.727	-22.5118	0	
9.93	13.2153	8.75999	0	-56.0108	31.728	0	58.7867	-22.536	0	
9.94	13.2288	8.76809	0	-56.0697	31.7597	0	58.8464	-22.5601	0	
9.95	13.2422	8.77619	0	-56.1287	31.7914	0	58.9061	-22.5842	0	
9.96	13.2556	8.78429	0	-56.1876	31.823	0	58.9659	-22.6084	0	
9.97	13.2691	8.79239	0	-56.2465	31.8547	0	59.0256	-22.6325	0	
9.98	13.2825	8.80048	0	-56.3054	31.8864	0	59.0853	-22.6567	0	
9.99	13.296	8.80858	0	-56.3643	31.918	0	59.1451	-22.6808	0	
10	13.3094	8.81668	0	-56.4232	31.9497	0	59.2048	-22.7049	0	
10.01	13.3229	8.82478	0	-56.4822	31.9814	0	59.2645	-22.7291	0	
10.02	13.3363	8.83287	0	-56.5411	32.013	0	59.3242	-22.7532	0	
10.03	13.3498	8.84097	0	-56.6	32.0447	0	59.384	-22.7774	0	
10.04	13.3632	8.84907	0	-56.6589	32.0764	0	59.4437	-22.8015	0	
10.05	13.3766	8.85717	0	-56.7178	32.108	0	59.5034	-22.8256	0	
10.06	13.3901	8.86526	0	-56.7768	32.1397	0	59.5631	-22.8498	0	
10.07	13.4035	8.87336	0	-56.8357	32.1714	0	59.6229	-22.8739	0	
10.08	13.417	8.88146	0	-56.8946	32.2031	0	59.6826	-22.8981	0	
10.09	13.4304	8.88956	0	-56.9535	32.2347	0	59.7423	-22.9222	0	
10.1	13.4439	8.89766	0	-57.0124	32.2664	0	59.8021	-22.9463	0	
10.11	13.4573	8.90575	0	-57.0714	32.2981	0	59.8618	-22.9705	0	
10.12	13.4707	8.91385	0	-57.1303	32.3297	0	59.9215	-22.9946	0	
10.13	13.4842	8.92195	0	-57.1892	32.3614	0	59.9812	-23.0188	0	
10.14	13.4976	8.93005	0	-57.2481	32.3931	0	60.041	-23.0429	0	
10.15	13.5111	8.93814	0	-57.307	32.4247	0	60.1007	-23.067	0	
10.16	13.5245	8.94624	0	-57.3659	32.4564	0	60.1604	-23.0912	0	
10.17	13.538	8.95434	0	-57.4249	32.4881	0	60.2202	-23.1153	0	
10.18	13.5514	8.96244	0	-57.4838	32.5197	0	60.2799	-23.1394	0	
10.19	13.5649	8.97053	0	-57.5427	32.5514	0	60.3396	-23.1636	0	
10.2	13.5783	8.97863	0	-57.6016	32.5831	0	60.3993	-23.1877	0	
10.21	13.5917	8.98673	0	-57.6605	32.6147	0	60.4591	-23.2119	0	
10.22	13.6052	8.99482	0	-57.7195	32.6464	0	60.5188	-23.236	0	
10.23	13.6186	9.00292	0	-57.7784	32.6781	0	60.5785	-23.2601	0	
10.24	13.6321	9.01102	0	-57.8373	32.7098	0	60.6382	-23.2843	0	
10.25	13.6455	9.01912	0	-57.8962	32.7414	0	60.698	-23.3084	0	
10.26	13.659	9.02721	0	-57.9551	32.7731	0	60.7577	-23.3326	0	
10.27	13.6724	9.03531	0	-58.014	32.8048	0	60.8174	-23.3567	0	
10.28	13.6859	9.04341	0	-58.073	32.8364	0	60.8771	-23.3808	0	
10.29	13.6993	9.05151	0	-58.1319	32.8681	0	60.9369	-23.405	0	
10.3	13.7127	9.0596	0	-58.1908	32.8998	0	60.9966	-23.4291	0	
10.31	13.7262	9.0677	0	-58.2497	32.9314	0	61.0563	-23.4533	0	
10.32	13.7396	9.0758	0	-58.3086	32.9631	0	61.1161	-23.4774	0	
10.33	13.7531	9.0839	0	-58.3675	32.9948	0	61.1758	-23.5015	0	
10.34	13.7665	9.09199	0	-58.4265	33.0264	0	61.2355	-23.5257	0	
10.35	13.78	9.10009	0	-58.4854	33.0581	0	61.2952	-23.5498	0	
10.36	13.7934	9.10819	0	-58.5443	33.0898	0	61.355	-23.5739	0	
10.37	13.8068	9.11628	0	-58.6032	33.1214	0	61.4147	-23.5981	0	
10.38	13.8203	9.12438	0	-58.6621	33.1531	0	61.4744	-23.6222	0	
10.39	13.8337	9.13248	0	-58.7211	33.1848	0	61.5341	-23.6464	0	
10.4	13.8472	9.14058	0	-58.78	33.2164	0	61.5939	-23.6705	0	
10.41	13.8606	9.14867	0	-58.8389	33.2481	0	61.6536	-23.6946	0	
10.42	13.8741	9.15677	0	-58.8978	33.2798	0	61.7133	-23.7188	0	
10.43	13.8875	9.16487	0	-58.9567	33.3115	0	61.773	-23.7429	0	
10.44	13.901	9.17297	0	-59.0156	33.3431	0	61.8328	-23.7671	0	
10.45	13.9144	9.18106	0	-59.0746	33.3748	0	61.8925	-23.7912	0	
10.46	13.9278	9.18916	0	-59.1335	33.4065	0	61.9522	-23.8153	0	
10.47	13.9413	9.19726	0	-59.1924	33.4381	0	62.012	-23.8395	0	
10.48	13.9547	9.20535	0	-59.2513	33.4698	0	62.0717	-23.8636	0	
10.49	13.9682	9.21345	0	-59.3102	33.5015	0	62.1314	-23.8877	0	
10.5	13.9816	9.22155	0	-59.3692	33.5331	0	62.1911	-23.9119	0	
10.51	13.9951	9.22964	0	-59.4281	33.5648	0	62.2509	-23.936	0	
10.52	14.0085	9.23774	0	-59.487	33.5965	0	62.3106	-23.9602	0	
10.53	14.022	9.24584	0	-59.5459	33.6281	0	62.3703	-23.9843	0	
10.54	14.0354	9.25394	0	-59.6048	33.6598	0	62.43	-24.0084	0	
10.55	14.0488	9.26203	0	-59.6637	33.6915	0	62.4898	-24.0326	0	
10.56	14.0623	9.27013	0	-59.7227	33.7231	0	62.5495	-24.0567	0	
10.57	14.0757	9.27823	0	-59.7816	33.7548	0	62.6092	-24.0809	0	
10.58	14.0892	9.28632	0	-59.8405	33.7865	0	62.6689	-24.105	0	
10.59	14.1026	9.29442	0	-59.8994	33.8181	0	62.7287	-24.1291	0	
10.6	14.1161	9.30252	0	-59.9583	33.8498	0	62.7884	-24.1533	0	
10.61	14.1295	9.31062	0	-60.0172	33.8815	0	62.8481	-24.1774	0	
10.62	14.143	9.31871	0	-60.0762	33.9132	0	62.9078	-24.2015	0	
10.63	14.1564	9.32681	0	-60.1351	33.9448	0	62.9676	-24.2257	0	
10.64	14.1698	9.33491	0	-60.194	33.9765	0	63.0273	-24.2498	0	
10.65	14.1833	9.343	0	-60.2529	34.0082	0	63.087	-24.274	0	
10.66	14.1967	9.3511	0	-60.3118	34.0398	0	63.1467	-24.2981	0	
10.67	14.2102	9.3592	0	-60.3707	34.0715	0	63.2065	-24.3222	0	
10.68	14.2236	9.36729	0	-60.4297	34.1032	0	63.2662	-24.3464	0	
10.69	14.2371	9.37539	0	-60.4886	34.1348	0	63.3259	-24.3705	0	
10.7	14.2505	9.38349	0	-60.5475	34.1665	0	63.3857	-24.3946	0	
10.71	14.264	9.39158	0	-60.6064	34.1982	0	63.4454	-24.4188	0	
10.72	14.2774	9.39968	0	-60.6653	34.2298	0	63.5051	-24.4429	0	
10.73	14.2908	9.40778	0	-60.7242	34.2615	0	63.5648	-24.4671	0	
10.74	14.3043	9.41587	0	-60.7832	34.2932	0	63.6246	-24.4912	0	
10.75	14.3177	9.42397	0	-60.8421	34.3248	0	63.6843	-24.5153	0	
10.76	14.3312	9.43207	0	-60.901	34.3565	0	63.744	-24.5395	0	
10.77	14.3446	9.44016	0	-60.9599	34.3882	0	63.8037	-24.5636	0	
10.78	14.3581	9.44826	0	-61.0188	34.4198	0	63.8635	-24.5877	0	
10.79	14.3715	9.45636	0	-61.0777	34.4515	0	63.9232	-24.6119	0	
10.8	14.385	9.46446	0	-61.1367	34.4832	0	63.9829	-24.636	0	
10.81	14.3984	9.47255	0	-61.1956	34.5148	0	64.0426	-24.6602	0	
10.82	14.4118	9.48065	0	-61.2545	34.5465	0	64.1024	-24.6843	0	
10.83	14.4253	9.48875	0	-61.3134	34.5782	0	64.1621	-24.7084	0	
10.84	14.4387	9.49684	0	-61.3723	34.6099	0	64.2218	-24.7326	0	
10.85	14.4522	9.50494	0	-61.4313	34.6415	0	64.2815	-24.7567	0	
10.86	14.4656	9.51304	0	-61.4902	34.6732	0	64.3413	-24.7808	0	
10.87	14.4791	9.52113	0	-61.5491	34.7049	0	64.401	-24.805	0	
10.88	14.4925	9.52923	0	-61.608	34.7365	0	64.4607	-24.8291	0	
10.89	14.506	9.53733	0	-61.6669	34.7682	0	64.5204	-24.8533	0	
10.9	14.5194	9.54542	0	-61.7258	34.7999	0	64.5802	-24.8774	0	
10.91	14.5329	9.55352	0	-61.7848	34.8315	0	64.6399	-24.9015	0	
10.92	14.5463	9.56162	0	-61.8437	34.8632	0	64.6996	-24.9257	0	
10.93	14.5597	9.56971	0	-61.9026	34.8949	0	64.7593	-24.9498	0	
10.94	14.5732	9.57781	0	-61.9615	34.9265	0	64.8191	-24.9739	0	
10.95	14.5866	9.58591	0	-62.0204	34.9582	0	64.8788	-24.9981	0	
10.96	14.6001	9.594	0	-62.0793	34.9899	0	64.9385	-25.0222	0	
10.97	14.6135	9.6021	0	-62.1383	35.0215	0	64.9982	-25.0464	0	
10.98	14.627	9.6102	0	-62.1972	35.0532	0	65.058	-25.0705	0	
10.99	14.6404	9.61829	0	-62.2561	35.0849	0	65.1177	-25.0946	0	
11	14.6539	9.62639	0	-62.315	35.1165	0	65.1774	-25.1188	0	
11.01	14.6673	9.63448	0	-62.3739	35.1482	0	65.2371	-25.1429	0	
11.02	14.6807	9.64258	0	-62.4328	35.1799	0	65.2969	-25.167	0	
11.03	14.6942	9.65068	0	-62.4918	35.2115	0	65.3566	-25.1912	0	
11.04	14.7076	9.65877	0	-62.5507	35.2432	0	65.4163	-25.2153	0	
11.05	14.7211	9.66687	0	-62.6096	35.2749	0	65.476	-25.2395	0	
11.06	14.7345	9.67497	0	-62.6685	35.3065	0	65.5358	-25.2636	0	
11.07	14.748	9.68306	0	-62.7274	35.3382	0	65.5955	-25.2877	0	
11.08	14.7614	9.69116	0	-62.7863	35.3699	0	65.6552	-25.3119	0	
11.09	14.7749	9.69926	0	-62.8452	35.4016	0	65.7149	-25.336	0	
11.1	14.7883	9.70735	0	-62.9042	35.4332	0	65.7747	-25.3601	0	
11.11	14.8017	9.71545	0	-62.9631	35.4649	0	65.8344	-25.3843	0	
11.12	14.8152	9.72355	0	-63.022	35.4966	0	65.8941	-25.4084	0	
11.13	14.8286	9.73164	0	-63.0809	35.5282	0	65.9538	-25.4326	0	
11.14	14.8421	9.73974	0	-63.1398	35.5599	0	66.0136	-25.4567	0	
11.15	14.8555	9.74784	0	-63.1987	35.5916	0	66.0733	-25.4808	0	
11.16	14.869	9.75593	0	-63.2577	35.6232	0	66.133	-25.505	0	
11.17	14.8824	9.76403	0	-63.3166	35.6549	0	66.1927	-25.5291	0	
11.18	14.8959	9.77212	0	-63.3755	35.6866	0	66.2525	-25.5532	0	
11.19	14.9093	9.78022	0	-63.4344	35.7182	0	66.3122	-25.5774	0	
11.2	14.9228	9.78832	0	-63.4933	35.7499	0	66.3719	-25.6015	0	
11.21	14.9362	9.79641	0	-63.5522	35.7816	0	66.4316	-25.6257	0	
11.22	14.9496	9.80451	0	-63.6112	35.8132	0	66.4913	-25.6498	0	
11.23	14.9631	9.81261	0	-63.6701	35.8449	0	66.5511	-25.6739	0	
11.24	14.9765	9.8207	0	-63.729	35.8766	0	66.6108	-25.6981	0	
11.25	14.99	9.8288	0	-63.7879	35.9082	0	66.6705	-25.7222	0	
11.26	15.0034	9.83689	0	-63.8468	35.9399	0	66.7302	-25.7463	0	
11.27	15.0169	9.84499	0	-63.9057	35.9716	0	66.79	-25.7705	0	
11.28	15.0303	9.85309	0	-63.9647	36.0032	0	66.8497	-25.7946	0	
11.29	15.0438	9.86118	0	-64.0236	36.0349	0	66.9094	-25.8187	0	
11.3	15.0572	9.86928	0	-64.0825	36.0666	0	66.9691	-25.8429	0	
11.31	15.0706	9.87738	0	-64.1414	36.0982	0	67.0289	-25.867	0	
11.32	15.0841	9.88547	0	-64.2003	36.1299	0	67.0886	-25.8912	0	
11.33	15.0975	9.89357	0	-64.2592	36.1616	0	67.1483	-25.9153	0	
11.34	15.111	9.90166	0	-64.3182	36.1932	0	67.208	-25.9394	0	
11.35	15.1244	9.90976	0	-64.3771	36.2249	0	67.2678	-25.9636	0	
11.36	15.1379	9.91786	0	-64.436	36.2566	0	67.3275	-25.9877	0	
11.37	15.1513	9.92595	0	-64.4949	36.2883	0	67.3872	-26.0118	0	
11.38	15.1648	9.93405	0	-64.5538	36.3199	0	67.4469	-26.036	0	
11.39	15.1782	9.94215	0	-64.6127	36.3516	0	67.5067	-26.0601	0	
11.4	15.1917	9.95024	0	-64.6716	36.3833	0	67.5664	-26.0843	0	
11.41	15.2051	9.95834	0	-64.7306	36.4149	0	67.6261	-26.1084	0	
11.42	15.2185	9.96643	0	-64.7895	36.4466	0	67.6858	-26.1325	0	
11.43	15.232	9.97453	0	-64.8484	36.4783	0	67.7456	-26.1567	0	
11.44	15.2454	9.98263	0	-64.9073	36.5099	0	67.8053	-26.1808	0	
11.45	15.2589	9.99072	0	-64.9662	36.5416	0	67.865	-26.2049	0	
11.46	15.2723	9.99882	0	-65.0251	36.5733	0	67.9247	-26.2291	0	
11.47	15.2858	10.0069	0	-65.0841	36.6049	0	67.9844	-26.2532	0	
11.48	15.2992	10.015	0	-65.143	36.6366	0	68.0442	-26.2773	0	
11.49	15.3127	10.0231	0	-65.2019	36.6683	0	68.1039	-26.3015	0	
11.5	15.3261	10.0312	0	-65.2608	36.6999	0	68.1636	-26.3256	0	
11.51	15.3395	10.0393	0	-65.3197	36.7316	0	68.2233	-26.3498	0	
11.52	15.353	10.0474	0	-65.3786	36.7633	0	68.2831	-26.3739	0	
11.53	15.3664	10.0555	0	-65.4376	36.7949	0	68.3428	-26.398	0	
11.54	15.3799	10.0636	0	-65.4965	36.8266	0	68.4025	-26.4222	0	
11.55	15.3933	10.0717	0	-65.5554	36.8583	0	68.4622	-26.4463	0	
11.56	15.4068	10.0798	0	-65.6143	36.8899	0	68.522	-26.4704	0	
11.57	15.4202	10.0879	0	-65.6732	36.9216	0	68.5817	-26.4946	0	
11.58	15.4337	10.096	0	-65.7321	36.9533	0	68.6414	-26.5187	0	
11.59	15.4471	10.1041	0	-65.791	36.9849	0	68.7011	-26.5428	0	
11.6	15.4606	10.1122	0	-65.85	37.0166	0	68.7609	-26.567	0	
11.61	15.474	10.1203	0	-65.9089	37.0483	0	68.8206	-26.5911	0	
11.62	15.4874	10.1284	0	-65.9678	37.0799	0	68.8803	-26.6153	0	
11.63	15.5009	10.1365	0	-66.0267	37.1116	0	68.94	-26.6394	0	
11.64	15.5143	10.1445	0	-66.0856	37.1433	0	68.9997	-26.6635	0	
11.65	15.5278	10.1526	0	-66.1445	37.1749	0	69.0595	-26.6877	0	
11.66	15.5412	10.1607	0	-66.2035	37.2066	0	69.1192	-26.7118	0	
11.67	15.5547	10.1688	0	-66.2624	37.2383	0	69.1789	-26.7359	0	
11.68	15.5681	10.1769	0	-66.3213	37.2699	0	69.2386	-26.7601	0	
11.69	15.5816	10.185	0	-66.3802	37.3016	0	69.2984	-26.7842	0	
11.7	15.595	10.1931	0	-66.4391	37.3333	0	69.3581	-26.8083	0	
11.71	15.6085	10.2012	0	-66.498	37.365	0	69.4178	-26.8325	0	
11.72	15.6219	10.2093	0	-66.5569	37.3966	0	69.4775	-26.8566	0	
11.73	15.6353	10.2174	0	-66.6159	37.4283	0	69.5373	-26.8808	0	
11.74	15.6488	10.2255	0	-66.6748	37.46	0	69.597	-26.9049	0	
11.75	15.6622	10.2336	0	-66.7337	37.4916	0	69.6567	-26.929	0	
11.76	15.6757	10.2417	0	-66.7926	37.5233	0	69.7164	-26.9532	0	
11.77	15.6891	10.2498	0	-66.8515	37.555	0	69.7761	-26.9773	0	
11.78	15.7026	10.2579	0	-66.9104	37.5866	0	69.8359	-27.0014	0	
11.79	15.716	10.266	0	-66.9694	37.6183	0	69.8956	-27.0256	0	
11.8	15.7295	10.2741	0	-67.0283	37.65	0	69.9553	-27.0497	0	
11.81	15.7429	10.2822	0	-67.0872	37.6816	0	70.015	-27.0738	0	
11.82	15.7563	10.2903	0	-67.1461	37.7133	0	70.0748	-27.098	0	
11.83	15.7698	10.2984	0	-67.205	37.745	0	70.1345	-27.1221	0	
11.84	15.7832	10.3065	0	-67.2639	37.7766	0	70.1942	-27.1463	0	
11.85	15.7967	10.3146	0	-67.3228	37.8083	0	70.2539	-27.1704	0	
11.86	15.8101	10.3227	0	-67.3818	37.84	0	70.3137	-27.1945	0	
11.87	15.8236	10.3308	0	-67.4407	37.8716	0	70.3734	-27.2187	0	
11.88	15.837	10.3388	0	-67.4996	37.9033	0	70.4331	-27.2428	0	
11.89	15.8505	10.3469	0	-67.5585	37.935	0	70.4928	-27.2669	0	
11.9	15.8639	10.355	0	-67.6174	37.9666	0	70.5525	-27.2911	0	
11.91	15.8774	10.3631	0	-67.6763	37.9983	0	70.6123	-27.3152	0	
11.92	15.8908	10.3712	0	-67.7352	38.03	0	70.672	-27.3393	0	
11.93	15.9042	10.3793	0	-67.7942	38.0616	0	70.7317	-27.3635	0	
11.94	15.9177	10.3874	0	-67.8531	38.0933	0	70.7914	-27.3876	0	
11.95	15.9311	10.3955	0	-67.912	38.125	0	70.8512	-27.4117	0	
11.96	15.9446	10.4036	0	-67.9709	38.1566	0	70.9109	-27.4359	0	
11.97	15.958	10.4117	0	-68.0298	38.1883	0	70.9706	-27.46	0	
11.98	15.9715	10.4198	0	-68.0887	38.22	0	71.0303	-27.4842	0	
11.99	15.9849	10.4279	0	-68.1476	38.2516	0	71.09	-27.5083	0	
12	15.9984	10.436	0	-68.2066	38.2833	0	71.1498	-27.5324	0	
12.01	16.0118	10.4441	0	-68.2655	38.315	0	71.2095	-27.5566	0	
12.02	16.0253	10.4522	0	-68.3244	38.3466	0	71.2692	-27.5807	0	
12.03	16.0387	10.4603	0	-68.3833	38.3783	0	71.3289	-27.6048	0	
12.04	16.0521	10.4684	0	-68.4422	38.41	0	71.3887	-27.629	0	
12.05	16.0656	10.4765	0	-68.5011	38.4416	0	71.4484	-27.6531	0	
12.06	16.079	10.4846	0	-68.5601	38.4733	0	71.5081	-27.6772	0	
12.07	16.0925	10.4927	0	-68.619	38.505	0	71.5678	-27.7014	0	
12.08	16.1059	10.5008	0	-68.6779	38.5366	0	71.6275	-27.7255	0	
12.09	16.1194	10.5089	0	-68.7368	38.5683	0	71.6873	-27.7496	0	
12.1	16.1328	10.5169	0	-68.7957	38.6	0	71.747	-27.7738	0	
12.11	16.1463	10.525	0	-68.8546	38.6316	0	71.8067	-27.7979	0	
12.12	16.1597	10.5331	0	-68.9135	38.6633	0	71.8664	-27.8221	0	
12.13	16.1732	10.5412	0	-68.9725	38.695	0	71.9262	-27.8462	0	
12.14	16.1866	10.5493	0	-69.0314	38.7266	0	71.9859	-27.8703	0	
12.15	16.2	10.5574	0	-69.0903	38.7583	0	72.0456	-27.8945	0	
12.16	16.2135	10.5655	0	-69.1492	38.79	0	72.1053	-27.9186	0	
12.17	16.2269	10.5736	0	-69.2081	38.8217	0	72.165	-27.9427	0	
12.18	16.2404	10.5817	0	-69.267	38.8533	0	72.2248	-27.9669	0	
12.19	16.2538	10.5898	0	-69.3259	38.885	0	72.2845	-27.991	0	
12.2	16.2673	10.5979	0	-69.3849	38.9167	0	72.3442	-28.0151	0	
12.21	16.2807	10.606	0	-69.4438	38.9483	0	72.4039	-28.0393	0	
12.22	16.2942	10.6141	0	-69.5027	38.98	0	72.4637	-28.0634	0	
12.23	16.3076	10.6222	0	-69.5616	39.0117	0	72.5234	-28.0875	0	
12.24	16.3211	10.6303	0	-69.6205	39.0433	0	72.5831	-28.1117	0	
12.25	16.3345	10.6384	0	-69.6794	39.075	0	72.6428	-28.1358	0	
12.26	16.3479	10.6465	0	-69.7383	39.1067	0	72.7025	-28.16	0	
12.27	16.3614	10.6546	0	-69.7973	39.1383	0	72.7623	-28.1841	0	
12.28	16.3748	10.6627	0	-69.8562	39.17	0	72.822	-28.2082	0	
12.29	16.3883	10.6708	0	-69.9151	39.2017	0	72.8817	-28.2324	0	
12.3	16.4017	10.6789	0	-69.974	39.2333	0	72.9414	-28.2565	0	
12.31	16.4152	10.687	0	-70.0329	39.265	0	73.0012	-28.2806	0	
12.32	16.4286	10.695	0	-70.0918	39.2967	0	73.0609	-28.3048	0	
12.33	16.4421	10.7031	0	-70.1507	39.3283	0	73.1206	-28.3289	0	
12.34	16.4555	10.7112	0	-70.2097	39.36	0	73.1803	-28.353	0	
12.35	16.469	10.7193	0	-70.2686	39.3917	0	73.24	-28.3772	0	
12.36	16.4824	10.7274	0	-70.3275	39.4233	0	73.2998	-28.4013	0	
12.37	16.4959	10.7355	0	-70.3864	39.455	0	73.3595	-28.4254	0	
12.38	16.5093	10.7436	0	-70.4453	39.4867	0	73.4192	-28.4496	0	
12.39	16.5227	10.7517	0	-70.5042	39.5183	0	73.4789	-28.4737	0	
12.4	16.5362	10.7598	0	-70.5631	39.55	0	73.5386	-28.4978	0	
12.41	16.5496	10.7679	0	-70.6221	39.5817	0	73.5984	-28.522	0	
12.42	16.5631	10.776	0	-70.681	39.6133	0	73.6581	-28.5461	0	
12.43	16.5765	10.7841	0	-70.7399	39.645	0	73.7178	-28.5703	0	
12.44	16.59	10.7922	0	-70.7988	39.6767	0	73.7775	-28.5944	0	
12.45	16.6034	10.8003	0	-70.8577	39.7083	0	73.8373	-28.6185	0	
12.46	16.6169	10.8084	0	-70.9166	39.74	0	73.897	-28.6427	0	
12.47	16.6303	10.8165	0	-70.9755	39.7717	0	73.9567	-28.6668	0	
12.48	16.6438	10.8246	0	-71.0345	39.8033	0	74.0164	-28.6909	0	
12.49	16.6572	10.8327	0	-71.0934	39.835	0	74.0761	-28.7151	0	
12.5	16.6706	10.8408	0	-71.1523	39.8667	0	74.1359	-28.7392	0	
12.51	16.6841	10.8489	0	-71.2112	39.8983	0	74.1956	-28.7633	0	
12.52	16.6975	10.857	0	-71.2701	39.93	0	74.2553	-28.7875	0	
12.53	16.711	10.865	0	-71.329	39.9617	0	74.315	-28.8116	0	
12.54	16.7244	10.8731	0	-71.3879	39.9933	0	74.3747	-28.8357	0	
12.55	16.7379	10.8812	0	-71.4469	40.025	0	74.4345	-28.8599	0	
12.56	16.7513	10.8893	0	-71.5058	40.0567	0	74.4942	-28.884	0	
12.57	16.7648	10.8974	0	-71.5647	40.0883	0	74.5539	-28.9081	0	
12.58	16.7782	10.9055	0	-71.6236	40.12	0	74.6136	-28.9323	0	
12.59	16.7917	10.9136	0	-71.6825	40.1517	0	74.6734	-28.9564	0	
12.6	16.8051	10.9217	0	-71.7414	40.1833	0	74.7331	-28.9805	0	
12.61	16.8185	10.9298	0	-71.8003	40.215	0	74.7928	-29.0047	0	
12.62	16.832	10.9379	0	-71.8593	40.2467	0	74.8525	-29.0288	0	
12.63	16.8454	10.946	0	-71.9182	40.2783	0	74.9122	-29.053	0	
12.64	16.8589	10.9541	0	-71.9771	40.31	0	74.972	-29.0771	0	
12.65	16.8723	10.9622	0	-72.036	40.3417	0	75.0317	-29.1012	0	
12.66	16.8858	10.9703	0	-72.0949	40.3733	0	75.0914	-29.1254	0	
12.67	16.8992	10.9784	0	-72.1538	40.405	0	75.1511	-29.1495	0	
12.68	16.9127	10.9865	0	-72.2127	40.4367	0	75.2108	-29.1736	0	
12.69	16.9261	10.9946	0	-72.2716	40.4683	0	75.2706	-29.1978	0	
12.7	16.9396	11.0027	0	-72.3306	40.5	0	75.3303	-29.2219	0	
12.71	16.953	11.0108	0	-72.3895	40.5317	0	75.39	-29.246	0	
12.72	16.9665	11.0189	0	-72.4484	40.5633	0	75.4497	-29.2702	0	
12.73	16.9799	11.027	0	-72.5073	40.595	0	75.5094	-29.2943	0	
12.74	16.9933	11.035	0	-72.5662	40.6267	0	75.5692	-29.3184	0	
12.75	17.0068	11.0431	0	-72.6251	40.6583	0	75.6289	-29.3426	0	
12.76	17.0202	11.0512	0	-72.684	40.69	0	75.6886	-29.3667	0	
12.77	17.0337	11.0593	0	-72.743	40.7217	0	75.7483	-29.3908	0	
12.78	17.0471	11.0674	0	-72.8019	40.7533	0	75.8081	-29.415	0	
12.79	17.0606	11.0755	0	-72.8608	40.785	0	75.8678	-29.4391	0	
12.8	17.074	11.0836	0	-72.9197	40.8167	0	75.9275	-29.4632	0	
12.81	17.0875	11.0917	0	-72.9786	40.8483	0	75.9872	-29.4874	0	
12.82	17.1009	11.0998	0	-73.0375	40.88	0	76.0469	-29.5115	0	
12.83	17.1144	11.1079	0	-73.0964	40.9117	0	76.1067	-29.5356	0	
12.84	17.1278	11.116	0	-73.1554	40.9433	0	76.1664	-29.5598	0	
12.85	17.1413	11.1241	0	-73.2143	40.975	0	76.2261	-29.5839	0	
12.86	17.1547	11.1322	0	-73.2732	41.0067	0	76.2858	-29.608	0	
12.87	17.1681	11.1403	0	-73.3321	41.0383	0	76.3455	-29.6322	0	
12.88	17.1816	11.1484	0	-73.391	41.07	0	76.4053	-29.6563	0	
12.89	17.195	11.1565	0	-73.4499	41.1017	0	76.465	-29.6805	0	
12.9	17.2085	11.1646	0	-73.5088	41.1333	0	76.5247	-29.7046	0	
12.91	17.2219	11.1727	0	-73.5677	41.165	0	76.5844	-29.7287	0	
12.92	17.2354	11.1808	0	-73.6267	41.1967	0	76.6441	-29.7529	0	
12.93	17.2488	11.1888	0	-73.6856	41.2283	0	76.7039	-29.777	0	
12.94	17.2623	11.1969	0	-73.7445	41.26	0	76.7636	-29.8011	0	
12.95	17.2757	11.205	0	-73.8034	41.2917	0	76.8233	-29.8253	0	
12.96	17.2892	11.2131	0	-73.8623	41.3233	0	76.883	-29.8494	0	
12.97	17.3026	11.2212	0	-73.9212	41.355	0	76.9427	-29.8735	0	
12.98	17.316	11.2293	0	-73.9801	41.3867	0	77.0025	-29.8977	0	
12.99	17.3295	11.2374	0	-74.0391	41.4183	0	77.0622	-29.9218	0	
13	17.3429	11.2455	0	-74.098	41.45	0	77.1219	-29.9459	0	
13.01	17.3564	11.2536	0	-74.1569	41.4817	0	77.1816	-29.9701	0	
13.02	17.3698	11.2617	0	-74.2158	41.5133	0	77.2413	-29.9942	0	
13.03	17.3833	11.2698	0	-74.2747	41.545	0	77.3011	-30.0183	0	
13.04	17.3967	11.2779	0	-74.3336	41.5767	0	77.3608	-30.0425	0	
13.05	17.4102	11.286	0	-74.3925	41.6083	0	77.4205	-30.0666	0	
13.06	17.4236	11.2941	0	-74.4514	41.64	0	77.4802	-30.0907	0	
